id|system
4930|ЖКХ
4931|Интернет и телефония
4932|Закрытые
4933|Другие услуги
4934|Другие услуги
4935|Другие услуги
4936|ТВ
4937|ТВ
4938|ТВ
4939|ТВ
4940|Другие услуги
4941|Другие услуги
4942|Другие услуги
4943|Другие услуги
4944|ТВ
4945|ТВ
4946|Cellular services
4947|Cellular services
4948|Cellular services
4949|Закрытые
4950|Cellular services
4951|Закрытые
4952|Cellular services
4953|Закрытые
4954|Cellular services
4955|Cellular services
4956|Cellular services
4957|Cellular services
4958|Cellular services
4959|Cellular services
4960|Интернет и телефония
4961|Cellular services
4962|Закрытые
4963|Cellular services
4964|Закрытые
4965|Закрытые
4966|Закрытые
4967|Cellular services
4968|Закрытые
4969|Cellular services
4970|Закрытые
4971|Закрытые
4972|Закрытые
4973|Cellular services
4974|Закрытые
4975|Интернет и телефония
4976|Другие услуги
4977|Другие услуги
4978|Закрытые
4979|Сотовая связь
4980|Интернет и телефония
4981|Сотовая связь
4982|Другие услуги
4983|Электронная коммерция
4984|Сотовая связь
4985|Сотовая связь
4986|Интернет и телефония
4987|Интернет и телефония
4988|Интернет и телефония
4989|Интернет и телефония
4990|Электронная коммерция
4991|Банки
4992|Банки
4993|Банки
4994|Банки
4995|Интернет и телефония
4996|Интернет и телефония
4997|ЖКХ
4998|Закрытые
4999|ЖКХ
5000|Интернет и телефония
5001|Интернет и телефония
5002|Закрытые
5003|Интернет и телефония
5004|Интернет и телефония
5005|Интернет и телефония
5006|Интернет и телефония
5007|Интернет и телефония
5008|Закрытые
5009|Игры
5010|ЖКХ
5011|ТВ
5012|Другие услуги
5013|ЖКХ
5014|Интернет и телефония
5015|Интернет и телефония
5016|Закрытые
5017|Закрытые
5018|Закрытые
5019|Закрытые
5020|ТВ
5021|Закрытые
5022|Другие услуги
5023|Закрытые
5024|Интернет и телефония
5025|Интернет и телефония
5026|Услуги банков
5027|Услуги банков
5028|Услуги банков
5029|Интернет и телефония
5030|Интернет и телефония
5031|Фонды помощи
5032|Лотерея
5033|Банки
5034|Фонды помощи
5035|Интернет и телефония
5036|Закрытые
5037|Интернет и телефония
5038|Интернет и телефония
5039|Фонды помощи
5040|ТВ
5041|Другие услуги
5042|Интернет и телефония
5043|Электронная коммерция
5044|Интернет и телефония
5045|ЖКХ
5046|ЖКХ
5047|Закрытые
5048|Другие услуги
5049|Игры
5050|Телефония и IP телефония
5051|Интернет и телефония
5052|Закрытые
5053|Интернет и телефония
5054|Денежные переводы
5055|Другие услуги
5056|Другие услуги
5057|Билеты
5058|Игры
5059|Другие услуги
5060|Интернет и телефония
5061|Другие услуги
5062|Билеты
5063|Электронная коммерция
5064|Закрытые
5065|Интернет и телефония
5066|Другие услуги
5067|ЖКХ
5068|Интернет и телефония
5069|Интернет и телефония
5070|Фонды помощи
5071|Другие услуги
5072|Закрытые
5073|Закрытые
5074|Закрытые
5075|Закрытые
5076|Закрытые
5077|Закрытые
5078|Закрытые
5079|Закрытые
5080|Другие услуги
5081|Интернет и телефония
5082|Интернет и телефония
